latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,cluster
-2.87678,122.15697,301.23,0.45,0.39,2024-04-29,1725,N,VIIRS,n,2,267.49,0.78,N,0,1
-8.27094,123.50672,350.18,0.41,0.45,2024-04-29,1727,N,VIIRS,n,2,293.94,14.9,N,1,0
-8.27518,123.50676,350.25,0.41,0.45,2024-04-29,1727,N,VIIRS,n,2,305.98,32.96,N,1,0
-8.27583,123.51128,331.28,0.41,0.45,2024-04-29,1727,N,VIIRS,n,2,289.69,32.96,N,1,0
-8.27462,123.50287,305.89,0.41,0.45,2024-04-29,1727,N,VIIRS,n,2,289.25,3.69,N,1,0
-8.40074,118.31247,305.06,0.38,0.36,2024-04-29,1727,N,VIIRS,n,2,292.34,0.67,N,0,0
-8.26996,123.52497,367.0,0.56,0.69,2024-04-30,603,N,VIIRS,h,2,297.9,24.31,D,0,0
-8.2731,123.50821,340.39,0.56,0.69,2024-04-30,603,N,VIIRS,n,2,293.22,24.31,D,1,0
1.49293,127.63237,297.81,0.44,0.38,2024-04-30,1705,N,VIIRS,n,2,272.19,0.85,N,1,2
-2.57972,121.37551,345.88,0.44,0.39,2024-04-30,1707,N,VIIRS,n,2,266.34,27.81,N,2,1
-8.27203,123.50422,346.27,0.39,0.36,2024-04-30,1708,N,VIIRS,n,2,303.6,27.39,N,1,0
-8.27258,123.50778,334.25,0.39,0.36,2024-04-30,1708,N,VIIRS,n,2,301.59,21.79,N,1,0
-8.27537,123.50375,333.87,0.39,0.36,2024-04-30,1708,N,VIIRS,n,2,293.76,7.27,N,1,0
-8.27592,123.50731,331.05,0.39,0.36,2024-04-30,1708,N,VIIRS,n,2,291.03,7.78,N,1,0
-2.4397,133.13306,331.54,0.54,0.51,2024-05-01,405,N,VIIRS,n,2,285.78,3.18,D,2,3
0.4801,128.00391,328.59,0.55,0.68,2024-05-01,406,N,VIIRS,n,2,285.61,11.87,D,2,2
0.48484,127.99302,332.65,0.55,0.68,2024-05-01,406,N,VIIRS,n,2,285.32,18.41,D,2,2
0.48401,127.98779,326.88,0.55,0.68,2024-05-01,406,N,VIIRS,n,2,285.49,9.47,D,2,2
1.70031,127.87782,310.32,0.41,0.37,2024-05-01,1646,N,VIIRS,n,2,266.73,0.92,N,1,2
1.49491,127.63319,307.08,0.42,0.38,2024-05-01,1646,N,VIIRS,n,2,287.38,1.5,N,1,2
0.48554,127.992,295.4,0.4,0.37,2024-05-01,1647,N,VIIRS,n,2,265.16,1.0,N,2,2
-1.4589,127.43452,321.65,0.41,0.37,2024-05-01,1647,N,VIIRS,n,2,258.29,5.25,N,2,2
-8.27048,123.50519,317.17,0.52,0.41,2024-05-01,1649,N,VIIRS,n,2,290.16,1.95,N,1,0
-8.27423,123.50422,313.94,0.52,0.41,2024-05-01,1649,N,VIIRS,n,2,289.24,1.13,N,1,0
-8.27282,123.51051,335.48,0.43,0.38,2024-05-02,526,N,VIIRS,n,2,298.31,15.89,D,1,0
-8.27347,123.50635,345.36,0.43,0.38,2024-05-02,526,N,VIIRS,n,2,306.4,33.11,D,1,0
-1.23948,133.85342,323.63,0.38,0.36,2024-05-02,1628,N,VIIRS,n,2,283.07,2.37,N,0,2
-1.55903,127.42471,302.28,0.48,0.48,2024-05-02,1628,N,VIIRS,n,2,260.21,3.58,N,2,2
-8.26826,123.4995,314.11,0.35,0.56,2024-05-02,1630,N,VIIRS,n,2,287.03,1.17,N,1,0
-8.26921,123.50475,302.31,0.35,0.56,2024-05-02,1630,N,VIIRS,n,2,286.2,0.64,N,1,0
-8.27336,123.49786,324.66,0.35,0.56,2024-05-02,1630,N,VIIRS,n,2,286.75,2.88,N,1,0
-8.2743,123.50313,328.05,0.35,0.56,2024-05-02,1630,N,VIIRS,n,2,287.15,1.54,N,1,0
-2.00939,121.43393,335.67,0.45,0.39,2024-05-03,509,N,VIIRS,n,2,283.19,5.89,D,0,1
-3.87006,122.39389,305.0,0.4,0.6,2024-05-03,1751,N,VIIRS,n,2,281.86,2.93,N,2,1
-3.8706,122.39756,311.36,0.4,0.6,2024-05-03,1751,N,VIIRS,n,2,282.02,2.04,N,2,1
-3.87115,122.40122,311.61,0.4,0.6,2024-05-03,1751,N,VIIRS,n,2,281.8,2.04,N,2,1
-3.87169,122.40488,309.12,0.4,0.6,2024-05-03,1751,N,VIIRS,n,2,281.61,1.56,N,2,1
-3.87223,122.40855,305.58,0.4,0.6,2024-05-03,1751,N,VIIRS,n,2,280.23,1.56,N,2,1
0.48181,128.00671,330.78,0.39,0.36,2024-05-04,450,N,VIIRS,n,2,297.55,3.88,D,2,2
0.48129,128.00323,336.53,0.39,0.36,2024-05-04,450,N,VIIRS,n,2,299.61,3.88,D,2,2
0.48076,127.99978,331.61,0.39,0.36,2024-05-04,450,N,VIIRS,n,2,299.06,2.7,D,2,2
0.48024,127.9963,326.66,0.39,0.36,2024-05-04,450,N,VIIRS,l,2,298.76,2.7,D,2,2
0.48357,127.9958,333.36,0.39,0.36,2024-05-04,450,N,VIIRS,n,2,297.4,5.96,D,2,2
0.48304,127.99233,334.97,0.39,0.36,2024-05-04,450,N,VIIRS,n,2,299.27,5.73,D,2,2
0.48584,127.98837,335.98,0.39,0.36,2024-05-04,450,N,VIIRS,n,2,298.93,5.73,D,2,2
0.48865,127.98444,325.88,0.39,0.36,2024-05-04,450,N,VIIRS,l,2,296.19,3.66,D,2,2
0.48924,127.98265,307.59,0.39,0.59,2024-05-04,1731,N,VIIRS,n,2,285.89,1.67,N,0,2
0.48246,127.98962,329.37,0.39,0.6,2024-05-04,1731,N,VIIRS,n,2,287.46,3.72,N,2,2
0.48487,127.97489,304.47,0.39,0.59,2024-05-04,1731,N,VIIRS,n,2,285.82,1.47,N,0,2
0.48368,127.98215,305.74,0.39,0.59,2024-05-04,1731,N,VIIRS,n,2,285.53,1.67,N,2,2
0.48305,127.98604,312.05,0.39,0.59,2024-05-04,1731,N,VIIRS,n,2,285.89,3.72,N,2,2
0.48188,127.99317,315.2,0.39,0.6,2024-05-04,1731,N,VIIRS,n,2,286.23,2.43,N,2,2
0.48132,127.99665,311.6,0.39,0.6,2024-05-04,1731,N,VIIRS,n,2,286.06,2.43,N,2,2
0.48072,128.00029,316.07,0.39,0.6,2024-05-04,1731,N,VIIRS,n,2,286.37,1.72,N,2,2
0.48015,128.00378,310.46,0.39,0.6,2024-05-04,1731,N,VIIRS,n,2,286.06,1.72,N,2,2
0.48968,127.98384,305.09,0.39,0.6,2024-05-04,1731,N,VIIRS,n,2,285.67,0.99,N,0,2
0.48298,127.99074,328.68,0.39,0.6,2024-05-04,1731,N,VIIRS,n,2,287.35,2.62,N,2,2
0.48528,127.9759,307.59,0.39,0.59,2024-05-04,1731,N,VIIRS,n,2,286.24,1.25,N,0,2
0.48412,127.98338,313.34,0.39,0.6,2024-05-04,1731,N,VIIRS,n,2,285.96,2.95,N,2,2
0.48354,127.98711,316.81,0.39,0.6,2024-05-04,1731,N,VIIRS,n,2,286.43,2.62,N,2,2
0.48244,127.99422,312.32,0.39,0.6,2024-05-04,1731,N,VIIRS,n,2,286.21,2.64,N,2,2
0.48188,127.9978,311.61,0.39,0.6,2024-05-04,1731,N,VIIRS,n,2,285.57,2.64,N,2,2
0.48134,128.00127,318.36,0.39,0.6,2024-05-04,1731,N,VIIRS,n,2,286.37,1.72,N,2,2
0.48077,128.00491,305.44,0.39,0.6,2024-05-04,1731,N,VIIRS,n,2,285.69,1.72,N,2,2
0.47745,127.99003,304.31,0.39,0.6,2024-05-04,1731,N,VIIRS,n,2,285.47,2.62,N,2,2
-2.58049,121.37669,331.24,0.49,0.4,2024-05-04,1732,N,VIIRS,n,2,240.91,4.63,N,2,1
-3.86943,122.4021,301.98,0.39,0.44,2024-05-04,1732,N,VIIRS,n,2,280.17,0.65,N,2,1
-3.86996,122.40558,307.97,0.39,0.44,2024-05-04,1732,N,VIIRS,n,2,280.44,0.75,N,2,1
-3.87049,122.40907,305.45,0.39,0.44,2024-05-04,1732,N,VIIRS,n,2,281.48,0.75,N,2,1
-3.87187,122.39104,306.74,0.38,0.44,2024-05-04,1732,N,VIIRS,n,2,281.16,1.24,N,2,1
-3.8724,122.39455,309.32,0.38,0.44,2024-05-04,1732,N,VIIRS,n,2,281.22,1.24,N,2,1
-3.87293,122.39802,306.03,0.38,0.44,2024-05-04,1732,N,VIIRS,n,2,281.11,0.81,N,2,1
-3.87345,122.4015,305.34,0.39,0.44,2024-05-04,1732,N,VIIRS,n,2,280.99,0.81,N,2,1
-3.87398,122.40498,302.75,0.39,0.44,2024-05-04,1732,N,VIIRS,n,2,280.47,0.76,N,2,1
-3.90427,122.41467,308.01,0.39,0.44,2024-05-04,1732,N,VIIRS,n,2,283.26,1.27,N,2,1
-3.90481,122.41815,311.06,0.39,0.44,2024-05-04,1732,N,VIIRS,n,2,284.59,1.27,N,2,1
-2.57849,121.3793,326.93,0.64,0.72,2024-05-05,431,N,VIIRS,n,2,281.76,7.31,D,2,1
-2.00556,121.43208,337.44,0.62,0.71,2024-05-05,431,N,VIIRS,n,2,285.11,5.71,D,0,1
-2.0141,121.42012,326.65,0.66,0.73,2024-05-05,611,N,VIIRS,n,2,285.09,7.62,D,0,1
-2.83034,122.17255,296.47,0.39,0.44,2024-05-06,1654,N,VIIRS,n,2,269.3,0.69,N,2,1
-8.27316,123.50443,347.21,0.43,0.38,2024-05-06,1655,N,VIIRS,n,2,290.6,6.51,N,1,0
-8.27217,123.51215,336.98,0.52,0.41,2024-05-07,532,N,VIIRS,n,2,289.17,12.17,D,1,0
-8.27302,123.50691,347.18,0.51,0.41,2024-05-07,532,N,VIIRS,n,2,293.29,12.17,D,1,0
-8.36892,120.46267,332.44,0.39,0.36,2024-05-07,532,N,VIIRS,n,2,295.34,2.5,D,0,0
-5.63204,119.73805,335.33,0.39,0.36,2024-05-07,533,N,VIIRS,n,2,298.55,2.18,D,0,1
-5.24192,119.48186,343.35,0.39,0.36,2024-05-07,533,N,VIIRS,n,2,294.78,2.61,D,0,1
-3.90347,122.42091,329.13,0.51,0.41,2024-05-07,533,N,VIIRS,n,2,295.9,5.33,D,2,1
-2.37347,119.62939,331.36,0.4,0.37,2024-05-07,534,N,VIIRS,n,2,296.07,3.54,D,0,1
-2.35703,119.62332,332.44,0.4,0.37,2024-05-07,534,N,VIIRS,n,2,295.75,2.32,D,0,1
-2.01239,119.34193,337.37,0.4,0.37,2024-05-07,534,N,VIIRS,n,2,297.0,3.41,D,0,1
-1.85573,119.40975,331.81,0.4,0.37,2024-05-07,534,N,VIIRS,n,2,294.67,2.42,D,0,1
-1.12575,121.42734,330.49,0.49,0.4,2024-05-07,534,N,VIIRS,n,2,290.22,2.29,D,0,1
0.52403,122.58972,335.62,0.4,0.44,2024-05-07,534,N,VIIRS,n,2,293.86,3.02,D,0,1
0.53126,122.52659,332.58,0.4,0.44,2024-05-07,534,N,VIIRS,n,2,293.45,2.77,D,0,1
0.90011,120.81406,331.24,0.48,0.4,2024-05-07,534,N,VIIRS,n,2,294.21,2.59,D,0,1
0.89923,120.81513,330.86,0.48,0.4,2024-05-07,534,N,VIIRS,n,2,294.22,2.05,D,0,1
1.51693,127.93945,303.48,0.39,0.44,2024-05-07,1634,N,VIIRS,n,2,290.03,0.31,N,0,2
1.49435,127.63064,317.67,0.41,0.45,2024-05-07,1634,N,VIIRS,n,2,296.34,2.67,N,1,2
0.49066,127.97455,306.54,0.57,0.43,2024-05-07,1634,N,VIIRS,n,2,290.56,1.77,N,0,2
0.48907,127.98455,312.11,0.57,0.43,2024-05-07,1634,N,VIIRS,n,2,290.66,3.25,N,2,2
0.48511,127.98379,303.86,0.57,0.43,2024-05-07,1634,N,VIIRS,n,2,288.53,1.83,N,2,2
0.48431,127.9888,313.94,0.57,0.43,2024-05-07,1634,N,VIIRS,n,2,289.35,2.69,N,2,2
0.48349,127.99397,315.22,0.57,0.43,2024-05-07,1634,N,VIIRS,n,2,290.1,2.69,N,2,2
-8.27276,123.50478,337.86,0.54,0.51,2024-05-07,1637,N,VIIRS,n,2,288.59,5.27,N,1,0
-8.27158,123.49812,304.59,0.54,0.51,2024-05-07,1637,N,VIIRS,n,2,287.27,5.27,N,1,0
-8.27224,123.50793,347.01,0.39,0.36,2024-05-08,513,N,VIIRS,n,2,306.09,31.75,D,1,0
-8.23692,123.65239,335.06,0.39,0.36,2024-05-08,513,N,VIIRS,n,2,300.78,1.85,D,0,0
-8.23236,123.63739,332.82,0.39,0.36,2024-05-08,513,N,VIIRS,l,2,303.85,5.61,D,0,0
-8.22902,123.63687,335.26,0.39,0.36,2024-05-08,513,N,VIIRS,n,2,302.79,4.17,D,0,0
-8.22955,123.63338,336.84,0.39,0.36,2024-05-08,513,N,VIIRS,n,2,302.06,2.81,D,0,0
-2.00786,121.43127,334.27,0.4,0.37,2024-05-08,515,N,VIIRS,n,2,297.45,2.98,D,0,1
-2.00448,121.4308,335.09,0.4,0.37,2024-05-08,515,N,VIIRS,n,2,297.24,2.98,D,0,1
-2.0011,121.43031,335.1,0.4,0.37,2024-05-08,515,N,VIIRS,n,2,297.93,3.46,D,0,1
1.70138,127.87746,305.08,0.42,0.61,2024-05-08,1615,N,VIIRS,n,2,283.48,1.01,N,1,2
1.69857,127.87804,306.32,0.42,0.61,2024-05-08,1615,N,VIIRS,n,2,283.01,0.89,N,1,2
-2.44086,133.12785,297.16,0.5,0.41,2024-05-08,1616,N,VIIRS,n,2,261.52,0.89,N,2,3
-2.44156,133.13232,302.95,0.5,0.41,2024-05-08,1616,N,VIIRS,n,2,259.8,0.89,N,2,3
-8.27171,123.49897,315.91,0.56,0.69,2024-05-08,1618,N,VIIRS,n,2,282.84,0.69,N,1,0
-8.27127,123.50348,299.97,0.7,0.75,2024-05-08,1758,N,VIIRS,n,2,282.37,2.39,N,1,0
-8.27456,123.53014,318.23,0.7,0.75,2024-05-08,1758,N,VIIRS,n,2,284.14,2.39,N,0,0
-2.26755,119.28088,333.54,0.33,0.55,2024-05-09,456,N,VIIRS,n,2,288.85,3.37,D,0,1
0.48051,127.99933,328.12,0.39,0.36,2024-05-09,456,N,VIIRS,n,2,296.02,3.38,D,2,2
0.48332,127.9953,328.77,0.39,0.36,2024-05-09,456,N,VIIRS,n,2,292.35,3.1,D,2,2
0.48734,127.97667,333.26,0.39,0.36,2024-05-09,456,N,VIIRS,n,2,297.87,4.45,D,0,2
2.78117,125.4053,334.75,0.39,0.36,2024-05-09,457,N,VIIRS,n,2,300.06,2.11,D,1,2
1.49325,127.63513,299.02,0.46,0.64,2024-05-09,1737,N,VIIRS,n,2,280.87,0.41,N,1,2
0.48641,127.98277,305.97,0.5,0.66,2024-05-09,1737,N,VIIRS,n,2,284.65,1.43,N,2,2
0.48558,127.98785,300.81,0.5,0.66,2024-05-09,1737,N,VIIRS,n,2,283.93,1.43,N,2,2
0.48484,127.9924,304.36,0.5,0.66,2024-05-09,1737,N,VIIRS,n,2,283.74,1.23,N,2,2
0.48762,127.97657,305.48,0.5,0.66,2024-05-09,1737,N,VIIRS,n,2,285.29,2.11,N,0,2
0.48606,127.98656,308.3,0.5,0.66,2024-05-09,1737,N,VIIRS,n,2,284.33,0.96,N,2,2
0.48533,127.99123,303.08,0.5,0.66,2024-05-09,1737,N,VIIRS,n,2,283.84,0.96,N,2,2
-2.57519,121.38027,296.27,0.4,0.44,2024-05-09,1738,N,VIIRS,n,2,272.73,1.62,N,2,1
-2.57873,121.37598,355.22,0.4,0.44,2024-05-09,1738,N,VIIRS,n,2,274.35,4.53,N,2,1
-2.57817,121.37227,299.05,0.4,0.44,2024-05-09,1738,N,VIIRS,n,2,271.89,2.5,N,2,1
-2.57929,121.37971,306.57,0.4,0.44,2024-05-09,1738,N,VIIRS,n,2,270.21,4.53,N,2,1
-2.58283,121.37545,346.91,0.4,0.44,2024-05-09,1738,N,VIIRS,n,2,271.12,4.53,N,0,1
-2.58227,121.37175,296.13,0.4,0.44,2024-05-09,1738,N,VIIRS,n,2,269.79,2.5,N,2,1
-2.58339,121.37917,300.78,0.4,0.44,2024-05-09,1738,N,VIIRS,n,2,270.64,4.53,N,0,1
-8.27563,123.50771,314.43,0.33,0.56,2024-05-09,1739,N,VIIRS,n,2,288.41,0.96,N,1,0
-8.2762,123.51199,313.91,0.33,0.56,2024-05-09,1739,N,VIIRS,n,2,288.44,0.96,N,1,0
-8.27587,123.50452,340.13,0.43,0.62,2024-05-10,435,N,VIIRS,n,2,302.86,6.48,D,1,0
-8.27672,123.49774,325.93,0.43,0.62,2024-05-10,435,N,VIIRS,l,2,298.88,2.84,D,0,0
-8.26993,123.50527,328.56,0.43,0.62,2024-05-10,435,N,VIIRS,l,2,302.42,6.33,D,1,0
-2.44325,133.13217,339.04,0.39,0.36,2024-05-10,436,N,VIIRS,n,2,286.74,6.9,D,2,3
-1.33367,132.28888,332.18,0.38,0.36,2024-05-10,437,N,VIIRS,n,2,286.48,2.39,D,0,2
-2.43866,133.1321,306.46,0.69,0.75,2024-05-10,1538,N,VIIRS,n,2,280.04,4.47,N,2,3
-2.44453,133.12459,333.53,0.7,0.75,2024-05-10,1538,N,VIIRS,n,2,280.01,4.47,N,0,3
-2.44563,133.13113,329.15,0.69,0.75,2024-05-10,1538,N,VIIRS,n,2,278.95,4.47,N,2,3
-2.44456,133.13042,367.0,0.69,0.75,2024-05-10,1538,N,VIIRS,h,2,279.76,14.16,N,2,3
-2.44341,133.12383,305.76,0.69,0.75,2024-05-10,1538,N,VIIRS,n,2,280.01,12.96,N,0,3
2.7814,125.40874,308.63,0.47,0.4,2024-05-10,1717,N,VIIRS,n,2,288.32,1.4,N,1,2
1.69945,127.87724,302.1,0.45,0.47,2024-05-10,1718,N,VIIRS,n,2,274.77,1.22,N,1,2
1.6976,127.87444,295.17,0.45,0.47,2024-05-10,1718,N,VIIRS,n,2,272.41,0.86,N,1,2
1.49822,127.63294,306.79,0.44,0.46,2024-05-10,1718,N,VIIRS,n,2,284.22,2.62,N,1,2
1.49407,127.63168,332.68,0.44,0.46,2024-05-10,1718,N,VIIRS,n,2,288.0,13.66,N,1,2
1.49345,127.63557,353.74,0.44,0.46,2024-05-10,1718,N,VIIRS,n,2,306.82,13.66,N,1,2
1.49277,127.63991,303.08,0.44,0.46,2024-05-10,1718,N,VIIRS,n,2,280.12,1.9,N,1,2
0.49086,127.98489,303.29,0.48,0.48,2024-05-10,1718,N,VIIRS,n,2,288.74,1.21,N,0,2
0.48166,127.99463,304.15,0.48,0.48,2024-05-10,1718,N,VIIRS,n,2,287.97,2.89,N,2,2
-1.49348,127.98104,311.29,0.51,0.49,2024-05-10,1718,N,VIIRS,n,2,286.03,2.01,N,3,2
-1.45875,127.43595,324.03,0.47,0.48,2024-05-10,1718,N,VIIRS,n,2,267.75,3.98,N,2,2
-1.45891,127.43659,327.51,0.47,0.48,2024-05-10,1718,N,VIIRS,n,2,269.05,3.88,N,2,2
-2.83044,122.17173,303.71,0.4,0.37,2024-05-10,1719,N,VIIRS,n,2,282.22,1.73,N,2,1
-2.831,122.17529,304.97,0.4,0.37,2024-05-10,1719,N,VIIRS,n,2,285.12,1.66,N,2,1
-8.2729,123.50318,333.3,0.5,0.41,2024-05-10,1720,N,VIIRS,n,2,295.79,18.7,N,1,0
-8.2736,123.50788,338.96,0.5,0.41,2024-05-10,1720,N,VIIRS,n,2,306.29,18.7,N,1,0
-8.27672,123.50304,301.95,0.5,0.41,2024-05-10,1720,N,VIIRS,n,2,290.41,18.7,N,1,0
-8.27743,123.50777,302.85,0.5,0.41,2024-05-10,1720,N,VIIRS,n,2,290.6,18.7,N,1,0
-8.46392,118.28505,301.86,0.4,0.37,2024-05-10,1721,N,VIIRS,n,2,288.05,0.45,N,0,0
-2.44243,133.13057,343.02,0.51,0.41,2024-05-11,418,N,VIIRS,n,2,274.84,7.38,D,2,3
-2.44351,133.13235,346.06,0.51,0.41,2024-05-11,418,N,VIIRS,n,2,274.66,8.16,D,2,3
-1.45889,127.43706,336.31,0.39,0.6,2024-05-11,418,N,VIIRS,n,2,290.73,3.51,D,2,2
-1.45856,127.43864,328.06,0.39,0.59,2024-05-11,418,N,VIIRS,n,2,289.83,3.14,D,2,2
0.48445,127.99493,326.8,0.34,0.56,2024-05-11,419,N,VIIRS,n,2,289.3,1.76,D,2,2
2.05714,127.92906,333.85,0.32,0.55,2024-05-11,419,N,VIIRS,n,2,291.45,2.58,D,0,2
-8.27332,123.51833,367.0,0.44,0.62,2024-05-11,557,N,VIIRS,h,2,312.29,20.15,D,0,0
-8.27491,123.50989,356.84,0.44,0.62,2024-05-11,557,N,VIIRS,n,2,310.63,20.15,D,1,0
-8.2733,123.51758,367.0,0.44,0.62,2024-05-11,557,N,VIIRS,h,2,311.77,24.71,D,1,0
-8.27475,123.50948,355.2,0.44,0.62,2024-05-11,557,N,VIIRS,n,2,311.64,24.71,D,1,0
-8.26749,123.51673,337.14,0.44,0.62,2024-05-11,557,N,VIIRS,n,2,301.71,5.91,D,0,0
-8.26921,123.50713,333.66,0.44,0.62,2024-05-11,557,N,VIIRS,n,2,303.5,5.91,D,1,0
-8.27003,123.50261,334.34,0.44,0.62,2024-05-11,557,N,VIIRS,n,2,299.58,5.3,D,1,0
-8.32297,118.22079,332.06,0.39,0.44,2024-05-11,557,N,VIIRS,n,2,300.67,2.33,D,0,0
-1.48683,120.37124,329.88,0.35,0.57,2024-05-11,559,N,VIIRS,n,2,288.88,3.55,D,0,1
2.78174,125.40428,320.2,0.4,0.37,2024-05-11,1659,N,VIIRS,n,2,289.67,1.52,N,1,2
1.69778,127.87681,313.63,0.4,0.37,2024-05-11,1659,N,VIIRS,n,2,285.92,2.49,N,1,2
1.49888,127.63325,303.11,0.39,0.36,2024-05-11,1659,N,VIIRS,n,2,288.42,0.63,N,1,2
1.49834,127.63673,302.88,0.39,0.36,2024-05-11,1659,N,VIIRS,n,2,288.07,0.99,N,1,2
1.49555,127.63261,345.77,0.39,0.36,2024-05-11,1659,N,VIIRS,n,2,302.07,8.79,N,1,2
1.495,127.63612,338.58,0.39,0.36,2024-05-11,1659,N,VIIRS,n,2,297.3,3.77,N,1,2
1.49445,127.63968,305.01,0.39,0.36,2024-05-11,1659,N,VIIRS,n,2,285.47,3.77,N,1,2
1.49221,127.63209,346.05,0.39,0.36,2024-05-11,1659,N,VIIRS,n,2,292.5,8.79,N,1,2
1.49166,127.63558,342.71,0.39,0.36,2024-05-11,1659,N,VIIRS,n,2,297.46,3.77,N,1,2
1.49276,127.62862,298.46,0.39,0.36,2024-05-11,1659,N,VIIRS,n,2,284.13,8.79,N,1,2
1.4911,127.63913,303.0,0.39,0.36,2024-05-11,1659,N,VIIRS,n,2,284.99,3.77,N,1,2
1.48887,127.63156,305.39,0.39,0.36,2024-05-11,1659,N,VIIRS,n,2,284.31,1.46,N,1,2
1.48832,127.63506,307.38,0.39,0.36,2024-05-11,1659,N,VIIRS,n,2,284.57,0.88,N,1,2
1.48776,127.6386,297.89,0.39,0.36,2024-05-11,1659,N,VIIRS,n,2,283.86,0.88,N,1,2
0.49106,127.98274,307.88,0.4,0.37,2024-05-11,1659,N,VIIRS,n,2,293.02,1.48,N,0,2
0.48709,127.98593,322.9,0.4,0.37,2024-05-11,1659,N,VIIRS,n,2,296.15,2.59,N,2,2
0.48879,127.975,317.85,0.4,0.37,2024-05-11,1659,N,VIIRS,n,2,295.04,2.99,N,0,2
0.48652,127.98958,314.9,0.4,0.37,2024-05-11,1659,N,VIIRS,n,2,295.51,2.59,N,2,2
0.48596,127.99317,317.37,0.4,0.37,2024-05-11,1659,N,VIIRS,n,2,295.42,1.99,N,2,2
0.48312,127.98907,323.72,0.4,0.37,2024-05-11,1659,N,VIIRS,n,2,294.5,2.59,N,2,2
0.48256,127.99269,321.05,0.4,0.37,2024-05-11,1659,N,VIIRS,n,2,294.75,1.99,N,2,2
0.48087,128.00354,324.7,0.4,0.37,2024-05-11,1659,N,VIIRS,n,2,295.79,2.48,N,2,2
0.482,127.9963,310.73,0.4,0.37,2024-05-11,1659,N,VIIRS,n,2,294.06,1.99,N,2,2
0.48143,127.99992,315.68,0.4,0.37,2024-05-11,1659,N,VIIRS,n,2,294.7,2.48,N,2,2
-1.45788,127.43456,330.94,0.4,0.37,2024-05-11,1700,N,VIIRS,n,2,287.81,6.58,N,2,2
-1.45843,127.4381,331.79,0.4,0.37,2024-05-11,1700,N,VIIRS,n,2,287.8,4.41,N,2,2
-1.56487,127.42509,304.36,0.4,0.37,2024-05-11,1700,N,VIIRS,n,2,280.19,0.95,N,2,2
-2.56979,121.37752,304.79,0.54,0.42,2024-05-11,1700,N,VIIRS,n,2,287.96,1.35,N,2,1
-2.57219,121.36748,298.23,0.54,0.42,2024-05-11,1700,N,VIIRS,n,2,279.72,1.48,N,2,1
-2.57367,121.37688,303.44,0.54,0.42,2024-05-11,1700,N,VIIRS,n,2,283.07,1.35,N,2,1
-2.57755,121.37623,337.8,0.54,0.42,2024-05-11,1700,N,VIIRS,n,2,283.09,12.83,N,2,1
-2.57829,121.38094,319.79,0.54,0.42,2024-05-11,1700,N,VIIRS,n,2,285.87,1.69,N,2,1
-2.58142,121.37555,344.48,0.54,0.42,2024-05-11,1700,N,VIIRS,n,2,286.48,12.83,N,2,1
-2.58068,121.37082,305.55,0.54,0.42,2024-05-11,1700,N,VIIRS,n,2,287.01,12.83,N,2,1
-2.58216,121.38026,305.63,0.54,0.42,2024-05-11,1700,N,VIIRS,n,2,284.55,1.69,N,2,1
-2.56985,121.37571,301.89,0.54,0.42,2024-05-11,1700,N,VIIRS,n,2,284.47,1.9,N,2,1
-2.57296,121.3704,299.36,0.54,0.42,2024-05-11,1700,N,VIIRS,n,2,283.4,2.33,N,2,1
-2.57373,121.3751,299.74,0.54,0.42,2024-05-11,1700,N,VIIRS,n,2,282.61,7.16,N,2,1
-2.5745,121.37981,304.83,0.54,0.42,2024-05-11,1700,N,VIIRS,n,2,284.8,7.16,N,2,1
-2.57761,121.37444,332.04,0.54,0.42,2024-05-11,1700,N,VIIRS,n,2,288.43,7.16,N,2,1
-2.57837,121.37913,328.67,0.54,0.42,2024-05-11,1700,N,VIIRS,n,2,285.75,7.16,N,2,1
-2.58148,121.37375,338.68,0.54,0.42,2024-05-11,1700,N,VIIRS,n,2,284.33,7.64,N,2,1
-2.58224,121.37847,326.53,0.54,0.42,2024-05-11,1700,N,VIIRS,n,2,284.88,7.64,N,2,1
-2.58456,121.36828,301.15,0.54,0.42,2024-05-11,1700,N,VIIRS,n,2,285.86,2.59,N,0,1
-2.58534,121.37305,299.27,0.54,0.42,2024-05-11,1700,N,VIIRS,n,2,282.23,7.64,N,0,1
-2.58611,121.37779,299.76,0.54,0.42,2024-05-11,1700,N,VIIRS,n,2,284.74,7.64,N,0,1
-2.82754,122.17251,316.53,0.48,0.4,2024-05-11,1700,N,VIIRS,n,2,287.87,1.99,N,2,1
-2.83125,122.17203,311.4,0.48,0.4,2024-05-11,1700,N,VIIRS,n,2,289.33,1.99,N,2,1
-8.2714,123.50723,320.71,0.39,0.36,2024-05-11,1702,N,VIIRS,n,2,290.25,0.43,N,1,0
-8.27084,123.5037,302.64,0.39,0.36,2024-05-11,1702,N,VIIRS,n,2,291.33,0.46,N,1,0
-8.27474,123.50661,310.06,0.39,0.36,2024-05-11,1702,N,VIIRS,n,2,289.36,0.27,N,1,0
-8.33152,118.38491,314.95,0.45,0.47,2024-05-11,1702,N,VIIRS,n,2,292.13,2.31,N,3,0
-8.41381,118.00057,303.54,0.48,0.48,2024-05-11,1702,N,VIIRS,n,2,291.15,0.65,N,0,0
-8.27526,123.50907,367.0,0.43,0.46,2024-05-12,538,N,VIIRS,h,2,312.15,28.39,D,1,0
